"weight","subsid","soc","age","age_grp","region","sex","tenure","mastat","fihhyr2","dfihhyr","dfihhyrchg","saveamount","huresp","hsval","mg1tot","xpmg","intmg","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","usa","usb","ush","usc","usj","usd","usi","use","usg","us","ustot","xpus","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","billscc","actbillscc1","actbillscc2","actbillscc3","actbillscc4","actbillscc5","actbillscc6","actbillscc7","actbillscc10","actbillscc11","actbillscc8","actbillscc9","hscntcr1","hscrchg","hscntcr2","nvesttot","savingch","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desavebcs1","desavebcs2","desavebcs3","desavebcs4","desavebcs5","desavebcs6","uncert","uncertch","pubsecty","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act6","fisc11_act5","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact6","fisc_likact5","jbstat","xphsdf","xphpdf"
0.882240372,23083623,"D",25,"25 - 34","Greater London","Female","Owned mortgage","marrried or couple","£50,000-£74,999","£1,200-£1,399","down >£100","£250-£299","yes","£125,000-£149,999","£70,000-£79,999","£400-£449","fixed","no","no","no","no","no","no","no","yes",,,"yes","no","yes","yes","no","yes","no","no","no","yes","£2,500-£2,999","£50-£59","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","yes","no","no","no","no","don't know","not applicable","no","£500-£999","Decrease by £100-£149 a month",,,,,,,,,,,,,,"yes","yes","no","no","no","no","vague idea","less certain","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no",,,,,,,"in paid employ","no","somewhat"
1.00876652,21857096,"C1",37,"35 - 44","Wales","Female","Owned mortgage","marrried or couple","£40,000-£49,999","£400-£499","down <£50","£100-£149","yes","£200,000-£224,999","£90,000-£99,999","£750-£799","fixed","no","no","no","no","no","no","no","yes",,,"no","yes","no","yes","no","yes","no","no","no","yes","£9,500-£9,999","£160-£179","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","yes","yes","no","no","no","yes","the same","no","£4,000 - £4,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","less certain","no","no","no","yes","no","yes","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","no","something else","no","somewhat"
1.35548796,20641609,"B",73,"65+","Greater London","Male","Owned mortgage","marrried or couple","£17,500-£24,999","£1,000-£1,199","no change","£25-£49","yes","£350,000-£399,999","<£10,000","<£100","standard variable rate (SVR)","no","no","no","no","no","no","no","yes",,"£0-49","no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","no","not applicable","no","£75,000 - £99,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"retired","no","not applicable"
1.06715009,20281830,"A",54,"45 - 54","Yorkshire & Humberside","Female","Owned outright","marrried or couple","£40,000-£49,999","£500-£599","down >£100","£250-£299","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","<£200","£20-£29","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£30,000 - £34,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","yes","yes","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","yes","no","no","no","yes","no","no","yes","no","no","in paid employ","no","no"
0.858811931,22358486,"D",34,"25 - 34","East Midlands","Female","Owned mortgage","marrried or couple","£30,000-£39,999","<=199","don't know","£25-£49","yes","£150,000-£174,999","£80,000-£89,999","£500-£549","fixed","no","no","no","no","no","no","no","yes",,,"no","no","no","yes","no","yes","no","no","no","yes","£500-£999","£200-£219","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","yes","yes","no","no","no","no","yes","don't know","yes","<£500","don't know",,,,,,,,,,,,,,,,,,,,"no idea","less certain","no","yes","no","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","in paid employ","yes","heavy"
0.892422511,22243456,"C1",67,"65+","North West","Female","Owned outright","marrried or couple","£17,500-£24,999","£900-£999","down <£50","£450-£499","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","refused","Decrease by £50-£99 a month",,,,,,,,,,,,,,"no","no","no","yes","no","yes","vague idea","less certain","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","yes","no","no","no","no","no","no","yes","no","no","no","no","retired","no","not applicable"
0.962659165,20007874,"C2",56,"55 - 64","South West","Male","Owned mortgage","marrried or couple","£25,000-£29,999","<=199","down £50-£100","none","yes","£900,000-£999,999","£250,000-£274,999","£600-£649","standard variable rate (SVR)","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know",,"£0-49","no","yes","yes","no","no","no","no","no","no","yes","<£200","<£10","no","no","no","no","yes",,"falling behind on some","no","no","no","no","no","yes","yes","no","yes","no","no","yes","don't know","don't know","£1,000 - £1,999","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","yes","no","no","no","no","don't know","don't know","don't know","don't know","don't know","don't know","no","no","no","yes","yes","no","no","no","don't know","don't know","don't know","don't know","don't know","don't know","self employed","yes","no"
0.969678615,20205854,"B",24,"18 - 24","Yorkshire & Humberside","Female","Owned mortgage","marrried or couple","£40,000-£49,999","£400-£499","up £50-£100","£350-£399","yes","£100,000-£124,999","£90,000-£99,999","£600-£649","fixed","no","no","no","no","no","no","no","yes",,,"no","yes","yes","yes","no","no","yes","no","no","yes","£25,000-£29,999","£220-£239","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","no","yes","no","no","no","no","easier","no","<£500","Decrease by £200-£299 a month",,,,,,,,,,,,,,"no","no","yes","no","no","no","vague idea","no change","yes","no","no","no","no","no","yes","no","no",,,,,,,"no","yes","no","yes","yes","no","no","no","no","no","yes","yes","no","no","in paid employ","yes","no"
1.0235875,20547742,"C1",72,"65+","North West","Male","Owned mortgage","widowed/divorced/separated","£17,500-£24,999","£300-£399","down >£100","£300-£349","yes","£175,000-£199,999","<£10,000","<£100","other","no","no","no","no","no","no","no","yes",,,"no","no","no","yes","no","no","no","no","no","yes","<£200","£100-£119","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£50,000 - £74,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","yes","yes","yes","no","no","no","no","no","no","no","no","yes","retired","no","no"
0.893730271,21615483,"C1",49,"45 - 54","Yorkshire & Humberside","Female","Owned mortgage","marrried or couple","£25,000-£29,999","£300-£399","down <£50","<=25","yes","£275,000-£299,999","£90,000-£99,999","£550-£599","don't know","no","no","no","no","no","no","no","yes",,,"no","no","no","yes","no","no","no","no","no","yes","£1,500-£1,999","£120-£139","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","no","not applicable","no","£4,000 - £4,999","don't know",,,,,,,,,,,,,,,,,,,,"no idea","don't know","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","in paid employ","no","no"
0.993756217,21681619,"B",26,"25 - 34","South West","Female","Owned mortgage","never married","refused","refused","down >£100","£50-£99","yes","£75,000-£99,999","£70,000-£79,999","£550-£599","fixed","no","no","no","no","no","no","no","yes",,,"no","no","no","no","no","no","yes","no","no","yes","£2,000-£2,499","£50-£59","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","refused","Increase by less than £50 a month","no","no","no","no","no","no","no","no","yes","no","yes","no","no",,,,,,,"vague idea","more certain","no","no","no","no","no","no","no","yes","no",,,,,,,"no","no","no","no","no","no","yes","no",,,,,,,"in paid employ","no","no"
1.18179244,21681274,"B",69,"65+","Greater London","Female","Owned outright","marrried or couple","£25,000-£29,999","<=199","down £50-£100","£50-£99","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","yes","yes","no","no","no","no","no","not applicable","no","£75,000 - £99,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","yes","no","no","no","no","no","no","no","no","no","yes","something else","no","not applicable"
1.22404386,20786854,"C1",67,"65+","South East","Female","Other/Don't know/refused","marrried or couple","£25,000-£29,999","£1,800-£1,999","no change","£300-£349","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£25,000 - £29,999","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","yes","no","no","no","no","no","no","no","no","no","yes","self employed","no","not applicable"
0.861126091,21380532,"D",49,"45 - 54","North West","Female","Owned mortgage","marrried or couple","£25,000-£29,999","£300-£399","no change","£100-£149","yes","£75,000-£99,999","£130,000-£149,999","£400-£449","fixed","no","no","no","no","no","no","no","yes",,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","the same","no","£5,000 - £5,999","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","no change","don't know","yes","no","no","no","no","no","no","no","no","no","no","no","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","no","no","no","something else","no","not applicable"
0.814351862,23034285,"C2",31,"25 - 34","Yorkshire & Humberside","Female","Owned mortgage","marrried or couple","£30,000-£39,999","£1,000-£1,199","no change","£700-£799","yes","£175,000-£199,999","£40,000-£49,999","£350-£399","fixed","no","no","no","no","no","no","no","yes",,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£35,000 - £39,999","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","yes","no","yes","no","no","no","no","no","no","no","no","yes","something else","no","not applicable"
0.941745198,21586798,"C1",33,"25 - 34","South East","Male","Owned mortgage","marrried or couple","£40,000-£49,999","£200-£299","down >£100","none","yes","£200,000-£224,999","£150,000-£169,999","£900-£949","standard variable rate (SVR)","no","no","no","no","no","no","no","yes",,"£100-149","no","yes","no","yes","no","no","no","no","no","yes",">=£30,000",">=£500","no","no","yes","no","no","I would be behind on my loan payments","keeping up, constant struggle","no","no","no","no","no","yes","no","yes","yes","no","no","no","the same","no","None","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","no","no","no","no","no","yes","no","no","in paid employ","don't know","heavy"
1.03319744,21600054,"C1",47,"45 - 54","Wales","Female","Owned mortgage","widowed/divorced/separated","£17,500-£24,999","£400-£499","no change","£100-£149","yes","£75,000-£99,999","<£10,000","£100-£149","standard variable rate (SVR)","no","no","no","no","no","yes","no","no","I would be up to date with my mortgage payments, without much struggle.","£0-49","no","yes","no","yes","no","no","no","no","no","yes","£10,000-£14,999","£400-£449","yes","yes","no","no","no","I would be behind on my loan payments","have financial problems, fallen behind with many","no","no","no","no","yes","yes","no","no","no","no","no","yes","harder","no","£1,000 - £1,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","less certain","no","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","no","no","no","no","yes","long-term sick/disab","no","heavy"
